m:ancient,-1,-500,-2760,500,2760,desert,88,3.690000,60000,0;
p:-401,699,18,20;
73:-87,215,54,54,0.000000,0,53,crate,0,0,0,0,1,255,255,255,255,0,-1,0;
74:-190,384,51,5,0.000000,0,23,cobble,0,0,0,0,1,255,255,255,255,0,-1,0;
75:-190,312,51,5,0.000000,0,23,cobble,0,0,0,0,1,255,255,255,255,0,-1,0;
76:-71,309,10,11,0.000000,0,22,wood,0,0,0,0,0,131,255,255,255,0,-1,0;
77:-71,349,10,11,0.000000,0,22,wood,0,0,0,0,0,131,255,255,255,0,-1,0;
78:-71,382,10,11,0.000000,0,22,wood,0,0,0,0,0,131,255,255,255,0,-1,0;
79:-282,349,10,11,0.000000,0,22,wood,0,0,0,0,0,131,255,255,255,0,-1,0;
80:-282,382,10,11,0.000000,0,22,wood,0,0,0,0,0,131,255,255,255,0,-1,0;
81:-282,308,10,11,0.000000,0,22,wood,0,0,0,0,0,131,255,255,255,0,-1,0;
82:-299,56,267,215,0.000000,0,50,cobble,0,0,0,0,0,255,255,196,0,0,-1,0;
83:-305,54,225,20,0.000000,0,50,stone,0,0,0,0,1,255,255,255,255,0,-1,0;
84:-34,54,14,216,0.000000,0,50,stone,0,0,0,0,1,255,255,255,255,0,-1,0;
85:-132,145,5,125,0.000000,0,28,wood,0,0,0,0,0,255,255,255,255,0,-1,0;
86:-190,197,5,85,0.000000,0,28,wood,0,0,0,0,0,255,255,255,255,0,-1,0;
87:-246,174,5,108,0.000000,0,28,wood,0,0,0,0,0,255,255,255,255,0,-1,0;
88:-135,198,12,11,0.000000,0,50,stone,0,0,0,0,1,255,255,255,255,0,-1,0;
89:-193,187,12,11,0.000000,0,50,stone,0,0,0,0,1,255,255,255,255,0,-1,0;
90:-249,165,12,11,0.000000,0,50,stone,0,0,0,0,1,255,255,255,255,0,-1,0;
91:-135,141,12,11,0.000000,0,50,stone,0,0,0,0,1,255,255,255,255,0,-1,0;
92:-305,-16,14,234,0.000000,0,50,stone,0,0,0,0,1,255,255,255,255,0,-1,0;
93:-117,240,30,29,0.000000,0,53,crate,1,0,0,0,1,255,255,255,255,0,-1,0;
94:-89,105,55,25,-0.981747,1,50,stone,0,0,0,0,1,255,255,255,255,0,-1,0;
95:-305,-35,545,20,0.000000,0,50,stone,0,0,0,0,1,255,255,255,255,0,-1,0;
96:-21,54,144,16,0.000000,0,50,stone,0,0,0,28,1,255,255,255,255,0,-1,0;
97:-34,-18,157,74,0.000000,0,50,cobble,0,0,0,0,0,255,255,196,0,0,-1,0;
98:169,-16,71,72,0.000000,0,50,cobble,0,0,0,3,0,255,255,196,0,0,-1,0;
99:123,32,47,24,0.000000,0,50,cobble,0,0,0,0,0,255,255,196,0,0,-1,0;
100:123,-18,47,23,0.000000,0,50,cobble,0,0,0,0,0,255,255,196,0,0,-1,0;
101:121,0,5,35,0.000000,0,14,wood,0,0,0,0,0,255,255,255,255,0,-1,0;
102:166,1,5,34,0.000000,0,14,wood,0,0,0,0,0,255,255,255,255,0,-1,0;
103:126,30,40,5,0.000000,0,14,wood,0,0,0,0,0,255,255,255,255,0,-1,0;
104:126,0,40,5,0.000000,0,14,wood,0,0,0,0,0,255,255,255,255,0,-1,0;
105:-190,-18,157,74,0.000000,0,50,cobble,0,0,0,0,0,255,255,196,0,0,-1,0;
106:-237,31,47,23,0.000000,0,50,cobble,0,0,0,0,0,255,255,196,0,0,-1,0;
107:-237,-17,47,23,0.000000,0,50,cobble,0,0,0,0,0,255,255,196,0,0,-1,0;
108:-237,1,5,35,0.000000,0,14,wood,0,0,0,0,0,255,255,255,255,0,-1,0;
109:-233,31,40,5,0.000000,0,14,wood,0,0,0,0,0,255,255,255,255,0,-1,0;
110:-193,1,5,35,0.000000,0,14,wood,0,0,0,0,0,255,255,255,255,0,-1,0;
111:-233,1,40,5,0.000000,0,14,wood,0,0,0,0,0,255,255,255,255,0,-1,0;
112:-294,-16,57,71,0.000000,0,50,cobble,0,0,0,0,0,255,255,196,0,0,-1,0;
113:178,54,62,17,0.000000,0,50,stone,0,0,0,28,1,255,255,255,255,0,-1,0;
114:214,-16,26,70,0.000000,0,50,stone,0,0,0,28,1,255,255,255,255,0,-1,0;
115:21,104,219,14,0.000000,0,50,stone,0,0,0,28,1,255,255,255,255,0,-1,0;
116:224,71,16,33,0.000000,0,50,stone,0,0,0,28,1,255,255,255,255,0,-1,0;
117:23,147,76,39,0.000000,0,50,stone,0,0,48,28,1,255,255,255,255,0,-1,0;
118:-20,166,44,20,0.000000,0,50,stone,0,0,0,28,1,255,255,255,255,0,-1,0;
119:-24,208,111,61,-0.824667,0,50,stone,0,0,0,28,0,255,255,178,0,0,-1,0;
120:142,147,76,39,0.000000,0,50,stone,0,0,48,28,1,255,255,255,255,0,-1,0;
121:218,147,47,39,-1.099557,0,50,stone,0,0,48,28,1,255,255,255,255,0,-1,0;
122:-21,55,252,113,0.000000,0,50,stone,0,0,0,28,0,255,255,178,0,0,-1,0;
123:229,114,32,72,-1.452985,0,50,stone,0,0,0,28,0,255,255,178,0,0,-1,0;
124:-14,75,28,28,0.000000,0,50,sawblade,1,0,0,0,0,255,255,204,0,0,-1,0;
125:194,119,28,28,0.000000,0,50,sawblade,1,0,0,0,0,255,255,204,0,0,-1,0;
126:-4,86,216,5,0.000000,0,50,Bcheck,0,0,0,0,0,110,94,65,0,0,-1,0;
127:-5,132,216,5,0.000000,0,50,Bcheck,0,0,0,0,0,110,94,65,0,0,-1,0;
128:-21,267,191,22,0.000000,0,50,stone,0,0,0,0,1,255,255,255,255,0,-1,0;
129:169,268,25,21,-1.492255,0,50,stone,0,0,0,0,1,255,255,255,255,0,-1,0;
130:8,219,35,35,0.000000,0,50,check,0,1,0,0,0,0,255,255,255,0,-1,0;
131:8,219,35,36,0.000000,0,50,gem,1,0,0,0,0,255,255,255,255,0,-1,0;
132:-267,638,21,7,0.000000,0,50,None,0,0,0,0,0,255,255,211,0,0,-1,0;
133:-111,638,21,7,0.000000,0,50,None,0,0,0,0,0,255,255,211,0,0,-1,0;
134:208,632,10,12,0.000000,0,50,None,0,0,0,0,0,255,255,211,0,0,-1,0;
135:210,568,5,65,0.000000,0,31,wood,0,0,0,0,0,255,255,255,255,0,-1,0;
136:-144,442,21,7,0.000000,0,50,None,0,0,0,0,0,255,255,211,0,0,-1,0;
137:-259,442,21,7,0.000000,0,50,None,0,0,0,0,0,255,255,211,0,0,-1,0;
138:-174,285,21,7,0.000000,0,50,None,0,0,0,0,0,255,255,211,0,0,-1,0;
139:-294,285,21,7,0.000000,0,50,None,0,0,0,0,0,255,255,211,0,0,-1,0;
140:-476,220,31,5,0.000000,0,28,wood,0,0,0,0,0,255,255,255,255,0,-1,0;
141:-447,220,5,25,0.000000,0,28,wood,0,0,0,0,0,255,255,255,255,0,-1,0;
142:-449,245,9,11,0.000000,0,50,None,0,0,0,0,1,255,255,255,255,0,-1,0;
143:-251,70,5,25,0.000000,0,28,wood,0,0,0,0,0,255,255,255,255,0,-1,0;
144:-253,95,9,11,0.000000,0,50,None,0,0,0,0,0,255,255,255,255,0,-1,0;
145:-148,97,9,11,0.000000,0,50,None,0,0,0,0,0,255,255,255,255,0,-1,0;
146:-145,72,5,25,0.000000,0,28,wood,0,0,0,0,0,255,255,255,255,0,-1,0;
147:-60,-21,30,9,0.000000,0,50,None,0,0,0,0,0,255,255,255,255,0,-1,0;
148:40,674,51,59,0.000000,0,50,cactus,1,0,0,0,0,255,255,255,255,0,-1,0;
l1:-634,398,494,0,0,100,255,255,255,255,-1,0;
l2:178,411,153,0,0,45,255,255,255,0,0,0;
l3:-436,323,111,0,0,255,45,54,72,255,0,0;
l4:86,-40,116,0,0,147,255,255,255,0,0,0;
l5:-270,-40,116,0,0,147,255,255,255,0,0,0;
l6:-41,171,135,0,0,51,255,255,18,255,0,0;
l7:-308,592,105,0,0,100,255,255,193,0,0,0;
l8:-150,590,105,0,0,100,255,255,193,0,0,0;
l9:120,546,185,0,0,40,255,255,193,0,0,0;
l10:-185,398,105,0,0,100,255,255,193,0,0,0;
l11:-301,394,105,0,0,100,255,255,193,0,0,0;
l12:-215,244,105,0,0,100,255,255,193,0,0,0;
l13:-333,239,105,0,0,100,255,255,193,0,0,0;
l14:-477,218,67,0,0,100,255,255,255,255,0,0;
l15:-358,-4,217,0,0,81,255,255,255,255,0,0;
l16:-251,0,217,0,0,61,255,255,255,255,0,0;
l17:-290,63,217,0,0,5,255,255,255,255,0,0;
l18:-155,-120,217,0,0,96,255,255,255,255,0,0;
l19:8,1,217,0,0,0,255,255,196,87,0,0;
l20:-226,618,162,0,0,0,61,255,193,0,0,0;
k0:-146,488,25,25,0,0,0;
k1:-274,412,205,18,0,0,0;
k2:-285,345,18,16,0,0,211;
k5:199,123,17,18,0,180,205;
k6:-8,79,17,18,0,0,205;
/
