m:elevator,-1,-500,-5000,500,5000,desert,88,3.250000,60000,0;
p:-437,150,18,20;
87:422,39,7,22,0.000000,0,50,None,0,0,0,0,0,182,160,142,0,0,-1,0;
88:425,31,8,8,-1.570795,0,50,None,0,0,0,0,0,182,160,142,0,0,-1,0;
89:417,32,8,8,-1.570795,1,50,None,0,0,0,0,0,182,160,142,0,0,-1,0;
90:258,-173,15,11,-0.353429,0,50,None,0,0,0,0,1,255,255,255,255,0,-1,0;
91:103,-277,11,11,0.000000,0,50,None,0,0,0,0,0,255,255,0,0,0,15,0;
92:159,783,11,11,0.000000,0,50,None,0,0,0,0,0,255,0,255,0,0,-1,0;
93:183,-58,43,45,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
94:343,-77,28,30,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,16,40;
95:206,-613,44,130,0.000000,0,50,None,0,0,0,0,0,80,0,174,255,0,-1,0;
96:295,-612,45,130,0.000000,0,50,None,0,0,0,0,0,80,0,174,255,0,-1,0;
97:255,-301,51,54,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
98:304,-303,31,32,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
99:336,-301,31,32,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
100:360,-277,31,32,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
101:285,-398,31,32,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
102:284,-328,31,32,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
103:161,-364,30,45,0.000000,0,50,stone,0,0,0,0,1,255,255,255,255,0,-1,0;
104:191,-350,38,32,-1.531525,0,50,stone,0,0,0,0,1,255,255,255,255,0,-1,0;
105:109,-400,5,5,0.000000,0,50,None,0,0,0,0,1,255,142,142,142,0,17,0;
106:175,-400,5,5,0.000000,0,50,None,0,0,0,0,1,255,142,142,142,0,18,0;
107:230,-400,5,5,0.000000,0,50,None,0,0,0,0,1,255,142,142,142,0,19,0;
108:527,-363,5,5,0.000000,0,50,None,0,0,0,0,0,255,255,255,255,0,-1,0;
109:527,-342,5,5,0.000000,0,50,None,0,0,0,0,0,255,255,255,255,0,-1,0;
110:527,-321,5,5,0.000000,0,50,None,0,0,0,0,0,255,255,255,255,0,-1,0;
111:123,-351,38,32,-1.531525,1,50,stone,0,0,0,0,1,255,255,255,255,0,-1,0;
112:225,-441,31,32,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
113:255,-442,31,32,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
114:287,-433,17,17,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
115:307,-432,17,17,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
116:325,-432,17,17,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
117:344,-431,17,17,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
118:363,-432,17,17,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
119:381,-431,17,17,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
120:398,-431,17,17,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
121:417,-430,47,47,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
122:359,-665,7,7,0.000000,0,50,None,0,0,0,0,1,255,255,255,255,0,-1,0;
123:-117,-422,183,104,0.000000,0,78,cobble,0,0,21,0,0,255,255,255,36,0,-1,0;
124:-119,-579,183,101,0.000000,0,78,cobble,0,0,21,0,0,255,255,255,36,0,-1,0;
125:-115,-736,183,101,0.000000,0,78,cobble,0,0,21,0,0,255,255,255,36,0,-1,0;
126:-110,-637,44,58,0.000000,0,78,cobble,0,0,21,0,0,255,255,255,36,0,-1,0;
127:7,-636,47,58,0.000000,0,78,cobble,0,0,21,0,0,255,255,255,36,0,-1,0;
128:10,-479,47,58,0.000000,0,78,cobble,0,0,21,0,0,255,255,255,36,0,-1,0;
129:-113,-479,44,58,0.000000,0,78,cobble,0,0,21,0,0,255,255,255,36,0,-1,0;
130:-70,-482,8,64,0.000000,0,78,wood,0,0,0,0,0,255,255,255,247,0,-1,0;
131:9,-482,8,64,0.000000,0,78,wood,0,0,90,0,0,255,255,255,247,0,-1,0;
132:-62,-482,71,7,0.000000,0,78,wood,0,0,3,0,0,255,255,255,247,0,-1,0;
133:-63,-425,72,7,0.000000,0,78,wood,0,0,7,92,0,255,255,255,247,0,-1,0;
134:-65,-641,71,7,0.000000,0,78,wood,0,0,3,0,0,255,255,255,247,0,-1,0;
135:-73,-641,8,64,0.000000,0,78,wood,0,0,0,0,0,255,255,255,247,0,-1,0;
136:-66,-584,72,7,0.000000,0,78,wood,0,0,7,92,0,255,255,255,247,0,-1,0;
137:6,-641,8,64,0.000000,0,78,wood,0,0,90,0,0,255,255,255,247,0,-1,0;
138:-113,-574,43,45,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,4,60;
139:13,-648,43,45,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,6,80;
140:14,-483,43,45,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,5,40;
141:132,-650,34,35,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,7,60;
142:84,-649,43,18,0.000000,0,50,Bcheck,0,2,0,0,0,148,255,255,255,0,-1,0;
143:382,-665,7,7,0.000000,0,50,None,0,0,0,0,1,255,255,255,255,0,-1,0;
144:427,-515,9,9,0.000000,0,50,None,0,0,0,0,0,255,255,0,3,0,22,0;
145:104,-474,9,9,0.000000,0,50,None,0,0,0,0,0,255,255,0,3,0,23,0;
146:550,-471,9,9,0.000000,0,50,None,0,0,0,0,0,255,0,255,47,0,-1,0;
147:549,-437,9,9,0.000000,0,50,None,0,0,0,0,0,255,0,255,47,0,-1,0;
148:37,-1197,24,464,0.000000,0,50,stone,0,0,62,15,1,255,255,255,255,0,-1,0;
149:215,-987,92,129,0.000000,0,50,stone,0,0,0,0,1,255,255,255,255,0,-1,0;
150:302,-966,92,129,-1.256636,0,50,sand,0,0,0,0,0,255,255,255,255,0,-1,0;
151:-79,-894,120,161,-1.570795,1,50,stone,0,0,0,0,1,255,255,255,255,0,-1,0;
152:61,-1197,154,368,0.000000,0,78,cobble,0,0,21,0,0,255,255,255,0,0,-1,0;
153:214,-1197,26,210,0.000000,0,50,stone,0,0,62,15,1,255,255,255,255,0,-1,0;
154:63,-929,34,35,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
155:99,-960,48,52,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
156:168,-1042,34,35,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
157:62,-1131,34,35,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
158:94,-1152,34,35,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
159:36,-1357,120,161,-1.570795,1,50,stone,0,0,0,0,1,255,255,255,255,0,-1,0;
160:239,-1198,140,41,0.000000,0,50,stone,0,0,62,15,1,255,255,255,255,0,-1,0;
161:155,-1356,148,42,0.000000,0,50,stone,0,0,62,15,1,255,255,255,255,0,-1,0;
162:303,-1357,76,160,-1.570795,0,50,stone,0,0,0,0,1,255,255,255,255,0,-1,0;
163:154,-1317,150,120,0.000000,0,78,cobble,0,0,21,0,0,255,255,255,0,0,-1,0;
164:199,-1219,48,52,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
165:243,-1222,48,52,0.000000,0,45,sawblade,1,0,0,0,0,255,255,255,255,4,-1,0;
166:225,-1248,47,18,0.000000,0,50,stone,0,0,0,0,1,255,255,255,255,0,-1,0;
167:236,-1287,25,25,0.000000,0,50,check,0,1,0,0,0,76,255,255,255,0,-1,0;
168:133,-760,25,25,-1.570795,0,50,stone,0,0,0,0,0,255,255,255,0,0,-1,0;
169:60,-760,25,25,-1.570795,1,50,stone,0,0,0,0,0,255,255,255,0,0,-1,0;
170:138,-899,25,25,-1.570795,1,50,stone,0,0,0,0,0,255,255,255,0,0,-1,0;
171:208,-899,25,25,-1.570795,0,50,stone,0,0,0,0,0,255,255,255,0,0,-1,0;
172:131,-998,25,25,-1.570795,0,50,stone,0,0,0,0,0,255,255,255,0,0,-1,0;
173:57,-998,25,25,-1.570795,1,50,stone,0,0,0,0,0,255,255,255,0,0,-1,0;
174:314,-165,10,5,-1.295906,0,50,None,0,0,0,0,1,255,255,255,255,0,-1,0;
t1:-191,60,39,91,0,0,-1,100,13,0,0,0;
t2:-190,60,44,111,0,0,-1,0,13,0,1001,0;
t3:-191,59,43,115,0,0,9,0,77,0,0,0;
t4:-190,60,43,163,0,0,9,0,76,0,0,0;
t5:-189,59,47,157,0,0,10,0,75,0,0,0;
t6:-190,60,48,147,2,0,10,0,1,0,0,0;
t7:-189,59,43,135,0,0,11,0,78,0,0,0;
t8:-190,59,55,124,2,0,11,0,2,0,0,0;
t9:365,62,24,74,0,0,9,0,81,0,0,0;
t10:366,62,24,74,2,0,9,0,12,0,0,0;
t11:366,62,24,74,2,0,12,0,13,0,0,0;
t12:366,62,24,74,0,0,12,0,82,0,0,0;
t13:365,62,24,74,0,0,13,0,83,0,1000,0;
t14:365,63,24,74,0,0,14,0,84,0,1000,0;
t15:366,62,24,74,0,0,9,0,85,0,1000,0;
t16:365,62,24,74,0,0,9,0,86,0,1000,0;
t17:365,62,24,74,2,0,13,0,14,0,1000,0;
t18:366,62,24,74,2,0,14,0,15,0,1000,0;
t19:364,62,24,74,0,0,-1,20,24,0,1700,0;
t20:365,61,24,74,0,0,-1,20,83,0,1700,0;
t21:365,61,24,74,0,0,-1,20,84,0,1700,0;
t22:366,62,24,74,2,0,-1,20,14,0,1700,0;
t23:365,61,24,74,2,0,-1,20,15,0,1700,0;
t24:100,-282,23,24,0,0,9,0,91,0,0,0;
t25:99,-282,21,24,2,0,9,0,26,0,0,0;
t26:99,-282,23,24,0,0,15,0,92,0,0,0;
t27:99,-282,20,24,2,0,15,0,27,0,0,0;
t28:99,-282,25,25,0,0,-1,80,41,0,0,0;
t29:99,-282,22,24,0,0,-1,0,41,0,1000,0;
t30:-97,-353,115,17,0,0,-1,30,70,0,500,0;
t31:98,-281,22,24,0,0,9,0,105,0,0,0;
t32:97,-283,21,25,0,0,9,0,106,0,0,0;
t33:98,-283,22,24,0,0,9,0,107,0,0,0;
t34:96,-283,25,23,0,0,17,0,108,0,0,0;
t35:97,-284,23,27,0,0,18,0,109,0,0,0;
t36:97,-284,24,27,0,0,19,0,110,0,0,0;
t37:97,-284,24,27,2,0,17,0,34,0,0,0;
t38:98,-284,23,25,2,0,18,0,35,0,0,0;
t39:98,-285,25,26,2,0,19,0,36,0,0,0;
t40:97,-482,23,26,0,0,9,0,145,0,0,0;
t41:420,-523,25,23,0,0,9,0,144,0,0,0;
t42:421,-523,25,25,2,0,9,0,47,0,0,0;
t43:96,-479,25,23,2,0,9,0,48,0,0,0;
t44:99,-480,20,23,0,0,23,0,146,0,0,0;
t45:421,-523,24,24,0,0,22,0,147,0,0,0;
t46:98,-479,21,22,2,0,23,0,49,0,0,0;
t47:420,-523,27,29,2,0,22,0,50,0,0,0;
t48:97,-482,25,26,0,0,-1,60,62,0,0,0;
t49:95,-482,25,28,0,0,-1,0,62,0,1000,0;
t50:420,-523,25,25,0,0,-1,60,60,0,0,0;
t51:420,-523,23,25,0,0,-1,0,60,0,1000,0;
l1:-87,675,132,0,0,137,255,255,255,255,9,0;
l2:-87,675,132,0,0,137,255,255,255,255,9,0;
l3:-433,3,177,0,0,147,255,255,255,153,-1,0;
l4:-12,4,177,0,0,107,255,255,255,153,-1,0;
l5:197,7,177,0,0,107,255,255,255,153,-1,0;
l6:19,-345,95,0,0,107,255,255,255,255,-1,0;
l7:20,-313,95,0,0,107,255,255,255,255,-1,0;
l8:18,-286,95,0,0,107,255,255,255,255,-1,0;
l9:20,-258,95,0,0,107,255,255,255,255,-1,0;
l10:21,-232,95,0,0,107,255,255,255,255,-1,0;
l11:47,-217,95,0,0,107,255,255,255,255,-1,0;
l12:339,37,129,0,0,100,255,255,0,32,12,0;
l13:9,683,129,0,0,100,255,7,255,0,-1,0;
l14:204,710,68,0,0,100,255,255,255,255,-1,0;
l15:262,705,68,0,0,100,255,255,255,255,-1,0;
l16:199,-59,122,0,0,100,255,255,255,255,-1,0;
l17:280,-54,74,0,0,100,255,255,255,255,-1,0;
l18:334,-51,74,0,0,100,255,255,255,255,-1,0;
l19:387,-51,74,0,0,100,255,255,255,255,-1,0;
l20:59,-29,74,0,0,100,255,255,255,255,-1,0;
l21:66,-164,94,0,0,100,255,255,255,255,-1,0;
l22:132,-162,74,0,0,100,255,255,255,255,-1,0;
l23:180,-167,74,0,0,100,255,255,255,255,-1,0;
l24:255,-167,54,0,0,100,255,255,255,255,3,40;
l25:230,-205,74,0,0,100,255,255,255,255,-1,0;
l26:44,-336,129,0,0,100,255,255,0,32,15,0;
l27:100,725,129,0,0,100,255,7,255,0,-1,0;
l28:143,-95,122,0,0,100,255,255,255,255,-1,0;
l29:330,-89,54,0,0,100,255,255,255,255,16,40;
l30:-5,-501,82,0,0,127,255,255,255,255,5,40;
l31:-132,-592,82,0,0,127,255,255,255,255,4,60;
l32:-6,-666,82,0,0,127,255,255,255,255,6,80;
l33:108,-673,82,0,0,127,255,255,255,255,7,60;
l34:459,-432,141,0,0,100,255,255,255,255,-1,0;
l35:459,-410,141,0,0,100,255,255,255,255,-1,0;
l36:459,-389,141,0,0,100,255,255,255,255,-1,0;
l37:292,-313,54,0,0,100,255,255,255,255,-1,0;
l38:324,-312,54,0,0,100,255,255,255,255,-1,0;
l39:349,-289,54,0,0,100,255,255,255,255,-1,0;
l40:273,-339,54,0,0,100,255,255,255,255,-1,0;
l41:273,-408,54,0,0,100,255,255,255,255,-1,0;
l42:237,-318,85,0,0,100,255,255,255,255,-1,0;
l43:-127,-706,193,0,0,81,255,255,255,0,-1,0;
l44:-121,-546,193,0,0,81,255,255,255,0,-1,0;
l45:307,-715,107,0,0,100,255,255,255,255,-1,0;
l46:332,-715,107,0,0,100,255,255,255,255,-1,0;
l47:386,-555,90,0,0,100,255,255,0,0,22,0;
l48:63,-514,90,0,0,100,255,255,0,0,23,0;
l49:484,-538,141,0,0,100,255,7,255,3,-1,0;
l50:483,-500,141,0,0,100,255,7,255,3,-1,0;
l51:81,-973,82,0,0,127,255,255,255,255,-1,0;
l52:38,-952,82,0,0,127,255,255,255,255,-1,0;
l53:133,-1162,104,0,0,127,255,255,255,255,-1,0;
l54:169,-1244,104,0,0,127,255,255,255,255,-1,0;
l55:217,-1249,104,0,0,127,255,255,255,255,-1,0;
l56:70,-1174,80,0,0,127,255,255,255,255,-1,0;
l57:38,-1152,80,0,0,127,255,255,255,255,-1,0;
l58:43,-1072,124,0,0,0,255,255,255,255,-1,0;
l59:119,-966,124,0,0,0,255,255,255,255,-1,0;
l60:42,-844,124,0,0,0,255,255,255,255,-1,0;
l61:134,-1077,104,0,0,127,255,255,255,255,-1,0;
l62:284,-202,74,0,0,100,255,255,255,255,-1,0;
d0:402,-738,51,127,1,1,540,0,-1,0;
d1:206,-613,44,130,3,1,600,63,-1,0;
d2:294,-612,45,131,1,1,600,63,-1,0;
d3:85,-800,48,66,1,1,600,89,-1,0;
d4:163,-942,44,67,1,1,600,97,-1,0;
d5:81,-1040,49,67,1,1,600,85,-1,0;
d6:159,-1139,49,67,1,1,600,80,-1,0;
k0:73,-15,45,45,0,-1,0;
k1:88,-140,47,49,0,-1,0;
k2:236,-27,47,49,0,-1,0;
k3:301,-38,35,36,0,-1,0;
k4:354,-36,35,36,0,-1,0;
k5:405,-33,35,36,0,-1,0;
k6:151,-146,35,36,0,-1,0;
k7:199,-150,35,36,0,-1,0;
k8:189,-49,31,29,0,-1,0;
k9:260,-293,38,38,0,-1,0;
k10:288,-322,22,23,0,-1,0;
k11:306,-299,22,23,0,-1,0;
k12:339,-297,22,23,0,-1,0;
k13:363,-273,22,23,0,-1,0;
k14:288,-394,22,23,0,-1,0;
k15:81,-442,379,29,0,-1,0;
k16:271,-152,22,23,0,3,40;
k17:346,-74,22,23,0,16,40;
k18:21,-476,29,31,0,5,40;
k19:20,-641,29,31,0,6,80;
k20:-106,-567,29,31,0,4,60;
k21:138,-645,22,25,0,7,60;
k22:68,-922,22,25,0,-1,0;
k23:174,-1037,22,25,0,-1,0;
k24:67,-1126,22,25,0,-1,0;
k25:106,-954,31,40,0,-1,0;
k26:207,-1211,91,42,0,-1,0;
k27:99,-1146,24,24,0,-1,0;
n0:0,-130,91,-130,-11;
n1:0,256,130,239,-446;
n2:0,56,-377,56,-493;
n3:0,270,-153,270,-74;
n4:0,-104,-564,23,-564;
n5:0,23,-473,-102,-473;
n6:0,22,-638,-105,-638;
n7:0,137,-645,216,-646,215,-489,305,-489,306,-645,216,-646,214,-489,96,-489;
n8:0,-49,-341,-47,-658;
n9:0,-34,729;
n10:0,-73,66;
n11:0,0,66;
n12:0,391,89;
n13:0,431,129,431,-446;
n14:0,70,129,70,-446;
n15:0,96,-284;
n16:0,345,-75,345,-155;
n17:0,99,-410;
n18:0,165,-410;
n19:0,220,-410;
n20:0,351,-646,351,-700;
n21:0,373,-647,374,-701;
n22:0,419,-523;
n23:0,96,-482;
/
